#,Date,Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),pH  ,,,,
120,4/5/2022 18:15,16.8,-21.34,6.99,,,,
121,4/5/2022 18:30,16.8,-21.31,6.99,,,,
122,4/5/2022 18:45,16.8,-21.33,6.99,,,,
123,4/5/2022 19:00,16.8,-21.64,7,,,,
124,4/5/2022 19:15,16.8,-22.22,7.01,,,,
125,4/5/2022 19:30,16.8,-21.99,7,,,,
126,4/5/2022 19:45,16.8,-22.33,7.01,,,,
127,4/5/2022 20:00,16.8,-22.3,7.01,,,,
128,4/5/2022 20:15,16.8,-22.31,7.01,,,,
129,4/5/2022 20:30,16.8,-22.31,7.01,,,,
130,4/5/2022 20:45,16.77,-22.33,7.01,,,,
131,4/5/2022 21:00,16.77,-22.38,7.01,,,,
132,4/5/2022 21:15,16.77,-22.39,7.01,,,,
133,4/5/2022 21:30,16.75,-22.66,7.02,,,,
134,4/5/2022 21:45,17.13,-23.06,7.02,,,,
135,4/5/2022 22:00,17.8,-18.02,6.93,,,,
136,4/5/2022 22:15,18.27,-18.55,6.94,,,,
137,4/5/2022 22:30,18.53,-18.28,6.93,,,,
138,4/5/2022 22:45,18.58,-18.59,6.94,,,,
139,4/5/2022 23:00,18.56,-13.39,6.84,,,,
140,4/5/2022 23:15,18.56,-5.81,6.7,,,,
141,4/5/2022 23:30,18.53,-4.5,6.67,,,,
142,4/5/2022 23:45,18.49,-5.94,6.7,,,,
143,4/6/2022 0:00,18.44,-9.14,6.76,,,,
144,4/6/2022 0:15,18.39,-9.14,6.76,,,,
145,4/6/2022 0:30,18.34,-11.41,6.8,,,,
146,4/6/2022 0:45,18.32,-11.02,6.79,,,,
147,4/6/2022 1:00,18.27,-11.53,6.8,,,,
148,4/6/2022 1:15,17.91,-13.16,6.84,,,,
149,4/6/2022 1:30,17.68,-15.14,6.87,,,,
150,4/6/2022 1:45,17.77,-14.84,6.87,,,,
151,4/6/2022 2:00,17.82,-13.88,6.85,,,,
152,4/6/2022 2:15,17.82,-14.69,6.86,,,,
153,4/6/2022 2:30,17.77,-14.5,6.86,,,,
154,4/6/2022 2:45,17.72,-15.38,6.88,,,,
155,4/6/2022 3:00,17.68,-13.63,6.84,,,,
156,4/6/2022 3:15,17.65,-14.53,6.86,,,,
157,4/6/2022 3:30,17.58,-15.02,6.87,,,,
158,4/6/2022 3:45,17.56,-15,6.87,,,,
159,4/6/2022 4:00,17.51,-15.03,6.87,,,,
160,4/6/2022 4:15,17.46,-14.52,6.86,,,,
161,4/6/2022 4:30,17.42,-14.89,6.87,,,,
162,4/6/2022 4:45,17.37,-16.23,6.89,,,,
163,4/6/2022 5:00,17.32,-15.94,6.89,,,,
164,4/6/2022 5:15,17.3,-15.53,6.88,,,,
165,4/6/2022 5:30,17.27,-16.45,6.9,,,,
166,4/6/2022 5:45,17.22,-16.28,6.89,,,,
167,4/6/2022 6:00,17.2,-15.75,6.88,,,,
168,4/6/2022 6:15,17.18,-16.41,6.9,,,,
169,4/6/2022 6:30,17.15,-16.38,6.9,,,,
170,4/6/2022 6:45,17.13,-16.56,6.9,,,,
171,4/6/2022 7:00,17.11,-14.94,6.87,,,,
172,4/6/2022 7:15,17.11,-16.42,6.9,,,,
173,4/6/2022 7:30,17.08,-16.56,6.9,,,,
174,4/6/2022 7:45,17.06,-15.94,6.89,,,,
175,4/6/2022 8:00,17.03,-16.31,6.9,,,,
176,4/6/2022 8:15,17.03,-16.39,6.9,,,,
177,4/6/2022 8:30,17.01,-15.91,6.89,,,,
178,4/6/2022 8:45,17.01,-15.98,6.89,,,,
179,4/6/2022 9:00,17.01,-16.14,6.89,,,,
180,4/6/2022 9:15,16.99,-14.7,6.86,,,,
181,4/6/2022 9:30,16.99,-16.41,6.9,,,,
182,4/6/2022 9:45,16.99,-16.8,6.9,,,,
183,4/6/2022 10:00,16.99,-16.47,6.9,,,,
184,4/6/2022 10:15,17.01,-16.72,6.9,,,,
185,4/6/2022 10:30,17.06,-16.84,6.91,,,,
186,4/6/2022 10:45,17.08,-16.95,6.91,,,,
187,4/6/2022 11:00,17.08,-16.27,6.89,,,,
188,4/6/2022 11:15,17.11,-15.98,6.89,,,,
189,4/6/2022 11:30,17.15,-15.75,6.88,,,,
190,4/6/2022 11:45,17.2,-15.31,6.88,,,,
191,4/6/2022 12:00,17.25,-15.64,6.88,,,,
192,4/6/2022 12:15,17.3,-15.86,6.89,,,,
193,4/6/2022 12:30,17.32,-16.38,6.9,,,,
194,4/6/2022 12:45,17.34,-15.81,6.89,,,,
195,4/6/2022 13:00,17.39,-15.97,6.89,,,,
196,4/6/2022 13:15,17.42,-16.11,6.89,,,,
197,4/6/2022 13:30,17.46,-16.16,6.89,,,,
198,4/6/2022 13:45,17.51,-15.83,6.89,,,,
199,4/6/2022 14:00,17.56,-15.81,6.89,,,,
200,4/6/2022 14:15,17.58,-15.88,6.89,,,,
201,4/6/2022 14:30,17.63,-14.94,6.87,,,,
202,4/6/2022 14:45,17.65,-15.38,6.88,,,,
203,4/6/2022 15:00,17.68,-14.16,6.85,,,,
204,4/6/2022 15:15,17.7,-15.38,6.88,,,,
205,4/6/2022 15:30,17.72,-15.52,6.88,,,,
206,4/6/2022 15:45,17.72,-15.23,6.87,,,,
207,4/6/2022 16:00,17.72,-14.47,6.86,,,,
208,4/6/2022 16:15,17.7,-13.92,6.85,,,,
209,4/6/2022 16:30,17.72,-14.5,6.86,,,,
210,4/6/2022 16:45,17.72,-14.39,6.86,,,,
211,4/6/2022 17:00,17.72,-14.42,6.86,,,,
212,4/6/2022 17:15,17.72,-14.61,6.86,,,,
213,4/6/2022 17:30,17.72,-14.23,6.86,,,,
214,4/6/2022 17:45,17.72,-14.36,6.86,,,,
215,4/6/2022 18:00,17.7,-14.2,6.86,,,,
216,4/6/2022 18:15,17.68,-12.67,6.83,,,,
217,4/6/2022 18:30,17.68,-12.3,6.82,,,,
218,4/6/2022 18:45,17.63,-13,6.83,,,,
219,4/6/2022 19:00,17.61,-12.7,6.83,,,,
220,4/6/2022 19:15,17.61,-12.58,6.82,,,,
221,4/6/2022 19:30,17.58,-14.05,6.85,,,,
222,4/6/2022 19:45,17.56,-13.48,6.84,,,,
223,4/6/2022 20:00,17.53,-13.72,6.85,,,,
224,4/6/2022 20:15,17.51,-13.72,6.85,,,,
225,4/6/2022 20:30,17.51,-14.16,6.85,,,,
226,4/6/2022 20:45,17.49,-14.31,6.86,,,,
227,4/6/2022 21:00,17.49,-14.06,6.85,,,,
228,4/6/2022 21:15,17.46,-14.72,6.86,,,,
229,4/6/2022 21:30,17.46,-14.66,6.86,,,,
230,4/6/2022 21:45,17.44,-14.86,6.87,,,,
231,4/6/2022 22:00,17.44,-15.2,6.87,,,,
232,4/6/2022 22:15,17.44,-15.33,6.88,,,,
233,4/6/2022 22:30,17.44,-15.75,6.88,,,,
234,4/6/2022 22:45,17.44,-15.94,6.89,,,,
235,4/6/2022 23:00,17.44,-15.69,6.88,,,,
236,4/6/2022 23:15,17.42,-15.59,6.88,,,,
237,4/6/2022 23:30,17.42,-15.02,6.87,,,,
238,4/6/2022 23:45,17.42,-15.42,6.88,,,,
239,4/7/2022 0:00,17.39,-15.34,6.88,,,,
240,4/7/2022 0:15,17.87,-14.2,6.86,,,,
241,4/7/2022 0:30,18.6,-9.03,6.76,,,,
242,4/7/2022 0:45,18.96,-6.66,6.71,,,,
243,4/7/2022 1:00,19.15,-3.16,6.65,,,,
244,4/7/2022 1:15,19.22,-3.33,6.65,,,,
245,4/7/2022 1:30,19.27,-5.03,6.68,,,,
246,4/7/2022 1:45,19.27,-5.33,6.69,,,,
247,4/7/2022 2:00,19.25,-7.08,6.72,,,,
248,4/7/2022 2:15,19.22,-7.03,6.72,,,,
249,4/7/2022 2:30,19.22,-6.17,6.7,,,,
250,4/7/2022 2:45,19.2,-5.83,6.7,,,,
251,4/7/2022 3:00,19.17,-5.34,6.69,,,,
252,4/7/2022 3:15,19.15,-5.75,6.69,,,,
253,4/7/2022 3:30,19.13,-5.5,6.69,,,,
254,4/7/2022 3:45,19.08,-5.66,6.69,,,,
255,4/7/2022 4:00,19.06,-5.97,6.7,,,,
256,4/7/2022 4:15,19.01,-6.42,6.71,,,,
257,4/7/2022 4:30,18.94,-6.34,6.71,,,,
258,4/7/2022 4:45,18.89,-6.33,6.71,,,,
259,4/7/2022 5:00,18.82,-6.25,6.7,,,,
260,4/7/2022 5:15,18.77,-4.59,6.67,,,,
261,4/7/2022 5:30,18.72,-5.81,6.7,,,,
262,4/7/2022 5:45,18.68,-5.66,6.69,,,,
263,4/7/2022 6:00,18.6,-3.55,6.65,,,,
264,4/7/2022 6:15,18.56,-5.92,6.7,,,,
265,4/7/2022 6:30,18.51,-6.14,6.7,,,,
266,4/7/2022 6:45,18.46,-6.27,6.7,,,,
267,4/7/2022 7:00,18.39,-6.7,6.71,,,,
268,4/7/2022 7:15,18.34,-6.84,6.71,,,,
269,4/7/2022 7:30,18.32,-6.88,6.72,,,,
270,4/7/2022 7:45,18.27,-7.28,6.72,,,,
271,4/7/2022 8:00,18.22,-7.16,6.72,,,,
272,4/7/2022 8:15,18.18,-7.66,6.73,,,,
273,4/7/2022 8:30,18.13,-7.86,6.73,,,,
274,4/7/2022 8:45,18.1,-6.64,6.71,,,,
275,4/7/2022 9:00,18.06,-8.8,6.75,,,,
276,4/7/2022 9:15,18.01,-9.05,6.76,,,,
277,4/7/2022 9:30,17.99,-8.61,6.75,,,,
278,4/7/2022 9:45,17.99,-8.59,6.75,,,,
279,4/7/2022 10:00,17.96,-8.48,6.75,,,,
280,4/7/2022 10:15,17.96,-8.27,6.74,,,,
281,4/7/2022 10:30,17.94,-8.34,6.74,,,,
282,4/7/2022 10:45,17.94,-8.58,6.75,,,,
283,4/7/2022 11:00,17.91,-8.59,6.75,,,,
284,4/7/2022 11:15,17.91,-8.25,6.74,,,,
285,4/7/2022 11:30,17.91,-8.33,6.74,,,,
286,4/7/2022 11:45,17.91,-8.23,6.74,,,,
287,4/7/2022 12:00,17.91,-8.42,6.74,,,,
288,4/7/2022 12:15,17.91,-8.92,6.75,,,,
289,4/7/2022 12:30,17.91,-9.47,6.76,,,,
290,4/7/2022 12:45,17.91,-9.67,6.77,,,,
291,4/7/2022 13:00,17.91,-9.72,6.77,,,,
292,4/7/2022 13:15,17.94,-10.02,6.78,,,,
293,4/7/2022 13:30,17.96,-10.03,6.78,,,,
294,4/7/2022 13:45,17.99,-10.14,6.78,,,,
295,4/7/2022 14:00,17.99,-10.09,6.78,,,,
296,4/7/2022 14:15,18.03,-10.33,6.78,,,,
297,4/7/2022 14:30,18.06,-10.17,6.78,,,,
298,4/7/2022 14:45,18.08,-9.73,6.77,,,,
299,4/7/2022 15:00,18.1,-10.45,6.78,,,,
300,4/7/2022 15:15,18.1,-10.23,6.78,,,,
301,4/7/2022 15:30,18.13,-10.13,6.78,,,,
302,4/7/2022 15:45,18.15,-9.98,6.77,,,,
303,4/7/2022 16:00,18.15,-9.8,6.77,,,,
304,4/7/2022 16:15,18.18,-9.83,6.77,,,,
305,4/7/2022 16:30,18.18,-9.83,6.77,,,,
306,4/7/2022 16:45,18.18,-9.98,6.77,,,,
307,4/7/2022 17:00,18.18,-10.2,6.78,,,,
308,4/7/2022 17:15,18.18,-10.08,6.78,,,,
309,4/7/2022 17:30,18.15,-10.02,6.78,,,,
310,4/7/2022 17:45,18.15,-10.13,6.78,,,,
311,4/7/2022 18:00,18.13,-10.13,6.78,,,,
312,4/7/2022 18:15,18.1,-10.2,6.78,,,,
313,4/7/2022 18:30,18.08,-10.42,6.78,,,,
314,4/7/2022 18:45,18.08,-10.31,6.78,,,,
315,4/7/2022 19:00,18.06,-10.33,6.78,,,,
316,4/7/2022 19:15,18.06,-11.33,6.8,,,,
317,4/7/2022 19:30,19.56,-15.05,6.87,,,,
318,4/7/2022 19:45,20.36,-10.44,6.78,,,,
319,4/7/2022 20:00,20.67,2.91,6.53,,,,
320,4/7/2022 20:15,20.79,0.31,6.58,,,,
321,4/7/2022 20:30,20.82,-0.7,6.6,,,,
322,4/7/2022 20:45,20.79,-0.84,6.6,,,,
323,4/7/2022 21:00,20.72,-1.03,6.61,,,,
324,4/7/2022 21:15,20.67,-3.2,6.65,,,,
325,4/7/2022 21:30,20.65,-1.64,6.62,,,,
326,4/7/2022 21:45,20.58,-0.95,6.61,,,,
327,4/7/2022 22:00,20.51,-1.63,6.62,,,,
328,4/7/2022 22:15,20.39,-1.91,6.62,,,,
329,4/7/2022 22:30,20.27,-2.42,6.63,,,,
330,4/7/2022 22:45,20.17,-3.2,6.65,,,,
331,4/7/2022 23:00,20.03,-3.91,6.66,,,,
332,4/7/2022 23:15,19.91,-4.36,6.67,,,,
333,4/7/2022 23:30,19.77,-4.7,6.68,,,,
334,4/7/2022 23:45,19.65,-5.14,6.68,,,,
335,4/8/2022 0:00,19.51,-5.14,6.68,,,,
336,4/8/2022 0:15,19.41,-5.27,6.69,,,,
337,4/8/2022 0:30,19.29,-5.36,6.69,,,,
338,4/8/2022 0:45,19.17,-5.66,6.69,,,,
339,4/8/2022 1:00,19.06,-5.61,6.69,,,,
340,4/8/2022 1:15,18.96,-5.52,6.69,,,,
341,4/8/2022 1:30,18.87,-5.84,6.7,,,,
342,4/8/2022 1:45,18.77,-6.05,6.7,,,,
343,4/8/2022 2:00,18.68,-6.16,6.7,,,,
344,4/8/2022 2:15,18.58,-5.36,6.69,,,,
345,4/8/2022 2:30,18.51,-5.92,6.7,,,,
346,4/8/2022 2:45,18.44,-6.02,6.7,,,,
347,4/8/2022 3:00,18.34,-6.52,6.71,,,,
348,4/8/2022 3:15,18.27,-6.69,6.71,,,,
349,4/8/2022 3:30,18.2,-6.59,6.71,,,,
350,4/8/2022 3:45,18.1,-6.8,6.71,,,,
351,4/8/2022 4:00,18.03,-7.39,6.72,,,,
352,4/8/2022 4:15,17.99,-7.52,6.73,,,,
353,4/8/2022 4:30,17.91,-7.75,6.73,,,,
354,4/8/2022 4:45,17.84,-8.11,6.74,,,,
355,4/8/2022 5:00,17.8,-8.16,6.74,,,,
356,4/8/2022 5:15,17.75,-8.47,6.75,,,,
357,4/8/2022 5:30,17.7,-8.88,6.75,,,,
358,4/8/2022 5:45,17.65,-8.89,6.75,,,,
359,4/8/2022 6:00,17.61,-8.73,6.75,,,,
360,4/8/2022 6:15,17.56,-8.66,6.75,,,,
361,4/8/2022 6:30,17.51,-8.56,6.75,,,,
362,4/8/2022 6:45,17.46,-8.55,6.75,,,,
363,4/8/2022 7:00,17.44,-8.55,6.75,,,,
364,4/8/2022 7:15,17.39,-8.67,6.75,,,,
365,4/8/2022 7:30,17.37,-8.98,6.75,,,,
366,4/8/2022 7:45,17.34,-8.94,6.75,,,,
367,4/8/2022 8:00,17.3,-8.88,6.75,,,,
368,4/8/2022 8:15,17.27,-8.91,6.75,,,,
369,4/8/2022 8:30,17.25,-9.08,6.76,,,,
370,4/8/2022 8:45,17.22,-8.88,6.75,,,,
371,4/8/2022 9:00,17.18,-9.16,6.76,,,,
372,4/8/2022 9:15,17.18,-9.2,6.76,,,,
373,4/8/2022 9:30,17.15,-9.09,6.76,,,,
374,4/8/2022 9:45,17.13,-9.22,6.76,,,,
375,4/8/2022 10:00,17.13,-9.38,6.76,,,,
376,4/8/2022 10:15,17.13,-9.36,6.76,,,,
377,4/8/2022 10:30,17.15,-9.56,6.77,,,,
378,4/8/2022 10:45,17.2,-9.31,6.76,,,,
379,4/8/2022 11:00,17.27,-9.14,6.76,,,,
380,4/8/2022 11:15,17.3,-9.7,6.77,,,,
381,4/8/2022 11:30,17.34,-9.91,6.77,,,,
382,4/8/2022 11:45,17.39,-9.91,6.77,,,,
383,4/8/2022 12:00,17.42,-9.91,6.77,,,,
384,4/8/2022 12:15,17.46,-9.95,6.77,,,,
385,4/8/2022 12:30,17.51,-10,6.77,,,,
386,4/8/2022 12:45,17.56,-10.03,6.78,,,,
387,4/8/2022 13:00,17.58,-10.23,6.78,,,,
388,4/8/2022 13:15,17.61,-10.47,6.78,,,,
389,4/8/2022 13:30,17.63,-10.56,6.79,,,,
390,4/8/2022 13:45,17.63,-10.8,6.79,,,,
391,4/8/2022 14:00,17.63,-10.67,6.79,,,,
392,4/8/2022 14:15,17.65,-10.34,6.78,,,,
393,4/8/2022 14:30,17.68,-10.09,6.78,,,,
394,4/8/2022 14:45,17.7,-9.97,6.77,,,,
395,4/8/2022 15:00,17.7,-9.77,6.77,,,,
396,4/8/2022 15:15,17.7,-9.92,6.77,,,,
397,4/8/2022 15:30,17.72,-10,6.77,,,,
398,4/8/2022 15:45,17.75,-10.05,6.78,,,,
399,4/8/2022 16:00,17.75,-10.17,6.78,,,,
400,4/8/2022 16:15,17.75,-10.55,6.79,,,,
401,4/8/2022 16:30,17.75,-10.89,6.79,,,,
402,4/8/2022 16:45,17.75,-10.88,6.79,,,,
403,4/8/2022 17:00,17.77,-10.88,6.79,,,,
404,4/8/2022 17:15,17.8,-10.91,6.79,,,,
405,4/8/2022 17:30,17.77,-10.97,6.79,,,,
406,4/8/2022 17:45,17.77,-10.94,6.79,,,,
407,4/8/2022 18:00,17.77,-10.8,6.79,,,,
408,4/8/2022 18:15,17.75,-10.92,6.79,,,,
409,4/8/2022 18:30,17.72,-11.06,6.79,,,,
410,4/8/2022 18:45,17.7,-11.05,6.79,,,,
411,4/8/2022 19:00,17.68,-11.02,6.79,,,,
412,4/8/2022 19:15,17.68,-10.89,6.79,,,,
413,4/8/2022 19:30,17.65,-11.02,6.79,,,,
414,4/8/2022 19:45,17.63,-11.03,6.79,,,,
415,4/8/2022 20:00,17.61,-11.02,6.79,,,,
416,4/8/2022 20:15,17.61,-11.25,6.8,,,,
417,4/8/2022 20:30,17.58,-11.39,6.8,,,,
418,4/8/2022 20:45,17.56,-11.56,6.8,,,,
419,4/8/2022 21:00,17.53,-11.81,6.81,,,,
420,4/8/2022 21:15,17.51,-11.94,6.81,,,,
421,4/8/2022 21:30,17.49,-12.09,6.81,,,,
422,4/8/2022 21:45,17.44,-12.14,6.82,,,,
423,4/8/2022 22:00,17.42,-11.92,6.81,,,,
424,4/8/2022 22:15,17.39,-11.81,6.81,,,,
425,4/8/2022 22:30,17.37,-11.78,6.81,,,,
426,4/8/2022 22:45,17.32,-11.77,6.81,,,,
427,4/8/2022 23:00,17.3,-11.88,6.81,,,,
428,4/8/2022 23:15,17.27,-12.22,6.82,,,,
429,4/8/2022 23:30,17.25,-12.41,6.82,,,,
430,4/8/2022 23:45,17.22,-12.33,6.82,,,,
431,4/9/2022 0:00,17.2,-12.39,6.82,,,,
432,4/9/2022 0:15,17.18,-12.34,6.82,,,,
433,4/9/2022 0:30,17.15,-12.41,6.82,,,,
434,4/9/2022 0:45,17.13,-12.45,6.82,,,,
435,4/9/2022 1:00,17.11,-12.39,6.82,,,,
436,4/9/2022 1:15,17.08,-12.3,6.82,,,,
437,4/9/2022 1:30,17.08,-12.39,6.82,,,,
438,4/9/2022 1:45,17.06,-12.48,6.82,,,,
439,4/9/2022 2:00,17.03,-12.61,6.82,,,,
440,4/9/2022 2:15,17.01,-12.7,6.83,,,,
441,4/9/2022 2:30,17.01,-12.81,6.83,,,,
442,4/9/2022 2:45,16.99,-12.92,6.83,,,,
443,4/9/2022 3:00,16.99,-13.02,6.83,,,,
444,4/9/2022 3:15,16.99,-13.14,6.83,,,,
445,4/9/2022 3:30,16.96,-13.17,6.83,,,,
446,4/9/2022 3:45,16.96,-13.17,6.83,,,,
447,4/9/2022 4:00,16.94,-12.91,6.83,,,,
448,4/9/2022 4:15,16.94,-13.08,6.83,,,,
449,4/9/2022 4:30,16.94,-13.03,6.83,,,,
450,4/9/2022 4:45,16.92,-12.98,6.83,,,,
451,4/9/2022 5:00,16.92,-12.98,6.83,,,,
452,4/9/2022 5:15,16.89,-12.86,6.83,,,,
453,4/9/2022 5:30,16.89,-12.8,6.83,,,,
454,4/9/2022 5:45,16.89,-12.84,6.83,,,,
455,4/9/2022 6:00,16.87,-12.92,6.83,,,,
456,4/9/2022 6:15,16.87,-12.88,6.83,,,,
457,4/9/2022 6:30,16.84,-13.16,6.83,,,,
458,4/9/2022 6:45,16.84,-13.11,6.83,,,,
459,4/9/2022 7:00,16.82,-12.95,6.83,,,,
460,4/9/2022 7:15,16.82,-12.77,6.83,,,,
461,4/9/2022 7:30,16.8,-12.31,6.82,,,,
462,4/9/2022 7:45,16.8,-12.16,6.82,,,,
463,4/9/2022 8:00,16.77,-12.03,6.81,,,,
464,4/9/2022 8:15,16.77,-11.78,6.81,,,,
